OBJECTID;TARGET_FID;CUT;REGION;PROVINCIA;COMUNA;COD_URBANO_CENSO;URBANO_CENSO;TIPO_EP;NOMBRE_EP;OBSERVACIONES;SUP_TOTAL_M2;USO;ID_TEXT;FUENTE;NOMBRE_MINVU;EXTENSION;Aplicabili;Cierres;Valor_pers;Valor_veh;Bancas_escanos;Maquinas_ejerc;Infraest_deportiva;Cancha_Skatepark;Basureros;Banos;Banos_accesibles;Luminarias;Limpieza;VentaConsum_drogas;Estratos_vegetacion;Estado_vegetacion;Fecha_encuesta;MG;VG;AU;SG;DE;CALIDAD;RANGO_CALIDAD;;N°;CAMPO;TIPO;DESCRIPCIÓN;DOMINIO;DESCRIPCIÓN DE LOS DOMINIOS
5157;36646;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA;LOS MAITENES; ;4.281,1;PÚBLICO;1311710101;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_estado_regular;Hay_general_estado_regular;Hay_general_buen_estado;No_hay;Hay_general_buen_estado;No_hay;No_hay;Hay_general_estado_regular;Bueno;Si;Estrato_alto_arbol_más_5m;Regular;08-02-2019;80,00;25,00;35,00;30,00;83,33;53,17;RANGO INFERIOR;;;;;;;
5158;36647;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA;MAR DE ARICA; ;1.359,3;PÚBLICO;1311710102;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_buen_estado;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;Hay_mayoria_mal_estado;Regular;No;Estrato_alto_arbol_más_5m;Regular;08-02-2019;60,00;25,00;22,50;65,00;60,00;42,13;RANGO INFERIOR;;;;;;;
5160;36649;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA;AKRON; ;2.863,0;PÚBLICO;1311710104;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_buen_estado;Hay_general_buen_estado;No_hay;No_hay;Hay_general_buen_estado;No_hay;No_hay;Hay_general_buen_estado;Bueno;No;Estrato_alto_arbol_más_5m;Regular;11-02-2019;79,25;25,00;10,00;100,00;83,33;50,23;RANGO INFERIOR;;;;;;;
5161;36650;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA;PRINCETON; ;484,3;PÚBLICO;1311710105;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;No_hay;No_hay;No_hay;No_hay;Hay_mayoria_mal_estado;No_hay;No_hay;Hay_general_buen_estado;Bueno;No;Estrato_alto_arbol_más_5m;Regular;11-02-2019;73,75;25,00;35,00;100,00;40,00;46,44;RANGO INFERIOR;;;;;;;
5162;36653;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA; ; ;940,2;PÚBLICO;1311710108;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;Hay_general_buen_estado;Bueno;No;Estrato_medio_arbusto_arboles_20cm_a_1_5,Estrato_alto_arbol_más_5m;Regular;12-02-2019;76,00;50,00;10,00;100,00;20,00;43,00;RANGO INFERIOR;;;;;;;
5163;36654;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA; ; ;935,5;PÚBLICO;1311710109;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;Hay_general_buen_estado;Regular;No;Estrato_medio_arbusto_arboles_20cm_a_1_5,Estrato_medio_alto_Arbusto_alto_arbol_bajo_1_5m_a_5m;No_aplica;12-02-2019;20,00;50,00;0,00;100,00;0,00;22,50;RANGO INFERIOR;;;;;;;
5164;36655;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA;LOS QUILLAYES; ;1.187,9;PÚBLICO;1311710110;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_buen_estado;No_hay;No_hay;No_hay;Hay_general_buen_estado;No_hay;No_hay;Hay_general_buen_estado;Bueno;No;Estrato_alto_arbol_más_5m;Bueno;12-02-2019;100,00;25,00;47,50;100,00;80,00;64,13;RANGO INTERMEDIO;;;;;;;
5165;36656;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA;NEPTUNO; ;907,3;PÚBLICO;1311710111;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;Hay_general_estado_regular;Bueno;Si;Estrato_alto_arbol_más_5m;Regular;12-02-2019;82,00;25,00;47,50;30,00;40,00;48,13;RANGO INFERIOR;;;;;;;
5166;36657;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA; ; ;1.204,7;PÚBLICO;1311710112;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_buen_estado;Hay_general_buen_estado;No_hay;No_hay;Hay_general_buen_estado;No_hay;No_hay;Hay_general_buen_estado;Bueno;No;Estrato_medio_arbusto_arboles_20cm_a_1_5;Bueno;12-02-2019;98,80;25,00;60,00;100,00;81,67;67,28;RANGO INTERMEDIO;;;;;;;
7037;41988;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA;SAN JUAN; ;1.034,7;PÚBLICO;1311710113;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_buen_estado;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;Hay_general_buen_estado;Bueno;No;Estrato_alto_arbol_más_5m;Regular;12-02-2019;80,00;25,00;35,00;100,00;60,00;52,00;RANGO INFERIOR;;;;;;;
7038;41989;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA;SAN JUAN; ;2.780,3;PÚBLICO;1311710113;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_buen_estado;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;Hay_general_buen_estado;Bueno;No;Estrato_alto_arbol_más_5m;Bueno;12-02-2019;100,00;25,00;60,00;100,00;60,00;63,25;RANGO INTERMEDIO;;;;;;;
5167;36658;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA;EL ENCUENTRO; ;662,1;PÚBLICO;1311710114;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_buen_estado;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;Hay_general_estado_regular;Bueno;No;Estrato_alto_arbol_más_5m;Regular;12-02-2019;82,00;25,00;47,50;80,00;60,00;54,63;RANGO INFERIOR;;;;;;;
5168;36663;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA;LOS HÉROES; ;684,6;PÚBLICO;1311710119;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_buen_estado;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;Hay_general_buen_estado;Bueno;Si;Estrato_alto_arbol_más_5m;Malo;12-02-2019;66,50;25,00;35,00;50,00;60,00;46,13;RANGO INFERIOR;;;;;;;
5169;36664;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA;SANTA ZENOBIA; ;561,6;PÚBLICO;1311710120;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_buen_estado;Hay_general_buen_estado;No_hay;No_hay;Hay_general_buen_estado;No_hay;No_hay;Hay_general_buen_estado;Regular;No;Estrato_alto_arbol_más_5m;Malo;12-02-2019;47,30;25,00;35,00;100,00;81,67;48,16;RANGO INFERIOR;;;;;;;
5170;36665;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA; ; ;1.639,6;PÚBLICO;1311710121;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_buen_estado;No_hay;No_hay;No_hay;Hay_general_buen_estado;No_hay;No_hay;No_hay;Bueno;Si;Estrato_medio_alto_Arbusto_alto_arbol_bajo_1_5m_a_5m,Estrato_alto_arbol_más_5m;Bueno;13-02-2019;100,00;50,00;47,50;0,00;80,00;65,38;RANGO INTERMEDIO;;;;;;;
5171;36683;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA;LIBRA; ;911,4;PÚBLICO;1311710139;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_buen_estado;No_hay;No_hay;No_hay;Hay_general_buen_estado;No_hay;No_hay;Hay_general_estado_regular;Bueno;No;Estrato_alto_arbol_más_5m;Bueno;13-02-2019;100,00;25,00;0,00;80,00;60,00;47,25;RANGO INFERIOR;;;;;;;
19076;35514;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PARQUE;CORONEL SANTIAGO BUERAS; ;1.811,0;PÚBLICO;1311710141;MINVU; ;COMUNAL;No_visitado;SIN INFORMACIÓN;S/I;S/I;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN; ;-1,00;-1,00;-1,00;-1,00;-1,00;-1,00;SIN INFORMACIÓN;;;;;;;
7039;41990;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PARQUE;CORONEL SANTIAGO BUERAS; ;21.767,6;PÚBLICO;1311710141;MINVU; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_estado_regular;Hay_general_buen_estado;Hay_general_buen_estado;No_hay;Hay_general_buen_estado;No_hay;No_hay;Hay_general_buen_estado;Bueno;Si;Estrato_alto_arbol_más_5m;Bueno;13-02-2019;99,14;25,00;60,00;30,00;70,00;58,33;RANGO INTERMEDIO;;;;;;;
7040;41991;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PARQUE;CORONEL SANTIAGO BUERAS; ;3.944,8;PÚBLICO;1311710141;MINVU; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_buen_estado;No_hay;No_hay;No_hay;Hay_general_buen_estado;No_hay;No_hay;Hay_general_estado_regular;Bueno;Si;Estrato_medio_alto_Arbusto_alto_arbol_bajo_1_5m_a_5m;Bueno;13-02-2019;98,50;25,00;60,00;18,00;48,33;52,13;RANGO INTERMEDIO;;;;;;;
19072;35476;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA;LO PRADO; ;1.634,9;PÚBLICO;1311710142;MINVU; ;COMUNAL;No_visitado;SIN INFORMACIÓN;S/I;S/I;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN;SIN INFORMACIÓN; ;-1,00;-1,00;-1,00;-1,00;-1,00;-1,00;SIN INFORMACIÓN;;;;;;;
5172;36685;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA;LO PRADO; ;17.440,4;PÚBLICO;1311710142;MINVU; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_estado_regular;Hay_general_buen_estado;No_hay;No_hay;Hay_general_buen_estado;No_hay;No_hay;Hay_general_buen_estado;Bueno;No;Estrato_alto_arbol_más_5m;Regular;11-02-2019;78,25;25,00;22,50;100,00;83,33;53,10;RANGO INFERIOR;;;;;;;
5173;36687;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA;LANALHUE; ;1.213,4;PÚBLICO;1311710144;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_buen_estado;No_hay;No_hay;No_hay;Hay_general_buen_estado;No_hay;No_hay;Hay_general_buen_estado;Bueno;No;Estrato_alto_arbol_más_5m;Bueno;12-02-2019;100,00;25,00;47,50;100,00;80,00;64,13;RANGO INTERMEDIO;;;;;;;
5174;36688;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA;LOS ARRAYANES; ;1.795,4;PÚBLICO;1311710145;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_buen_estado;Hay_general_buen_estado;No_hay;No_hay;Hay_general_buen_estado;No_hay;No_hay;Hay_general_buen_estado;Bueno;No;Estrato_alto_arbol_más_5m;Malo;12-02-2019;68,50;25,00;60,00;100,00;81,67;59,71;RANGO INTERMEDIO;;;;;;;
5175;36689;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA;SANTA ANITA; ;5.724,4;PÚBLICO;1311710146;MINVU; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_buen_estado;No_hay;No_hay;No_hay;Hay_general_buen_estado;No_hay;No_hay;Hay_general_buen_estado;Bueno;Si;Estrato_alto_arbol_más_5m;Bueno;11-02-2019;100,00;25,00;60,00;50,00;80,00;64,75;RANGO INTERMEDIO;;;;;;;
5176;36690;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA;LAUTARO; ;3.377,1;PÚBLICO;1311710147;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_buen_estado;Hay_general_buen_estado;No_hay;No_hay;Hay_general_buen_estado;No_hay;No_hay;Hay_general_buen_estado;Bueno;Si;Estrato_alto_arbol_más_5m;Regular;12-02-2019;82,00;25,00;47,50;50,00;85,00;58,13;RANGO INFERIOR;;;;;;;
5177;36691;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA;SAN PABLO; ;722,2;PÚBLICO;1311710148;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;No_hay;No_hay;No_hay;No_hay;Hay_general_buen_estado;No_hay;No_hay;No_hay;Malo;Si;Estrato_medio_arbusto_arboles_20cm_a_1_5;Regular;11-02-2019;42,00;25,00;60,00;0,00;40,00;39,75;RANGO INFERIOR;;;;;;;
5178;36692;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA;REINA MAUD; ;2.727,3;PÚBLICO;1311710149;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Con_cierre_perim_gratuito;0;0;No_hay;Hay_general_buen_estado;No_hay;No_hay;No_hay;No_hay;No_hay;Hay_general_buen_estado;Regular;Si;Estrato_alto_arbol_más_5m;Regular;12-02-2019;60,00;25,00;60,00;50,00;41,67;47,08;RANGO INFERIOR;;;;;;;
7041;41992;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA;LA VILLA; ;695,4;PÚBLICO;1311710150;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_buen_estado;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;Hay_general_buen_estado;Bueno;No;Estrato_alto_arbol_más_5m;Bueno;12-02-2019;100,00;25,00;47,50;100,00;60,00;60,13;RANGO INTERMEDIO;;;;;;;
7042;41993;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA;LA VILLA; ;331,0;PÚBLICO;1311710150;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;Bueno;No;Estrato_alto_arbol_más_5m;Bueno;12-02-2019;100,00;25,00;47,50;50,00;20,00;49,63;RANGO INFERIOR;;;;;;;
5179;36693;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA;PEDRO DE CÓRDOVA; ;2.812,1;PÚBLICO;1311710152;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_buen_estado;No_hay;No_hay;No_hay;Hay_mayoria_mal_estado;No_hay;No_hay;Hay_general_buen_estado;Regular;No;Estrato_medio_alto_Arbusto_alto_arbol_bajo_1_5m_a_5m,Estrato_alto_arbol_más_5m;Bueno;13-02-2019;74,75;50,00;47,50;100,00;80,00;64,06;RANGO INTERMEDIO;;;;;;;
5180;36695;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA; ; ;3.182,2;PÚBLICO;1311710154;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_buen_estado;No_hay;Hay_general_buen_estado;No_hay;No_hay;No_hay;No_hay;Hay_general_buen_estado;Bueno;No;Estrato_medio_alto_Arbusto_alto_arbol_bajo_1_5m_a_5m;Regular;13-02-2019;82,00;25,00;60,00;100,00;61,67;59,08;RANGO INTERMEDIO;;;;;;;
5181;36696;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA;LOS NIÑOS; ;1.133,5;PÚBLICO;1311710155;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_buen_estado;No_hay;No_hay;No_hay;Hay_general_buen_estado;No_hay;No_hay;Hay_general_buen_estado;Bueno;No;Estrato_alto_arbol_más_5m;Bueno;13-02-2019;98,50;25,00;60,00;100,00;80,00;66,88;RANGO INTERMEDIO;;;;;;;
5182;36702;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA;JOSÉ MIGUEL CARRERA; ;3.704,6;PÚBLICO;1311710162;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_buen_estado;Hay_general_buen_estado;No_hay;No_hay;Hay_general_buen_estado;No_hay;No_hay;Hay_general_buen_estado;Malo;Si;Estrato_alto_arbol_más_5m;Regular;12-02-2019;39,19;25,00;60,00;50,00;86,67;50,88;RANGO INFERIOR;;;;;;;
7043;42035;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PARQUE;DE LOS NIÑOS; ;25.271,1;PÚBLICO;1311710163;MINVU;PARQUE LOS NIÑOS;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_buen_estado;Hay_general_buen_estado;Hay_general_buen_estado;Hay_general_buen_estado;Hay_general_buen_estado;No_hay;No_hay;Hay_general_estado_regular;Regular;Si;Estrato_alto_arbol_más_5m;Bueno;11-02-2019;79,25;25,00;47,50;18,00;73,33;51,09;RANGO INFERIOR;;;;;;;
5183;36703;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA; ; ;734,0;PÚBLICO;1311710164;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;Regular;No;Estrato_medio_arbusto_arboles_20cm_a_1_5,Estrato_medio_alto_Arbusto_alto_arbol_bajo_1_5m_a_5m;No_aplica;12-02-2019;20,00;50,00;0,00;50,00;0,00;20,00;RANGO INFERIOR;;;;;;;
5184;36704;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA; ; ;491,5;PÚBLICO;1311710165;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;Malo;No;Estrato_alto_arbol_más_5m;Malo;13-02-2019;13,50;25,00;0,00;50,00;0,00;12,13;RANGO INFERIOR;;;;;;;
5185;36705;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA; ; ;846,9;PÚBLICO;1311710166;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;Regular;No;Estrato_alto_arbol_más_5m;Malo;12-02-2019;33,50;25,00;0,00;50,00;0,00;17,13;RANGO INFERIOR;;;;;;;
5186;36706;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA; ; ;590,6;PÚBLICO;1311710167;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;Bueno;No;Estrato_alto_arbol_más_5m;No_aplica;12-02-2019;40,00;25,00;12,50;50,00;0,00;21,88;RANGO INFERIOR;;;;;;;
5187;36707;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA; ; ;1.275,7;PÚBLICO;1311710168;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_buen_estado;Hay_general_buen_estado;No_hay;No_hay;Hay_general_buen_estado;No_hay;No_hay;Hay_general_buen_estado;Bueno;No;Estrato_medio_alto_Arbusto_alto_arbol_bajo_1_5m_a_5m,Estrato_alto_arbol_más_5m;Bueno;12-02-2019;100,00;50,00;47,50;100,00;81,67;70,71;RANGO INTERMEDIO;;;;;;;
5188;36708;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA; ; ;898,6;PÚBLICO;1311710169;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_buen_estado;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;Hay_general_estado_regular;Bueno;No;Estrato_medio_arbusto_arboles_20cm_a_1_5;Bueno;12-02-2019;100,00;25,00;60,00;80,00;60,00;62,25;RANGO INTERMEDIO;;;;;;;
5189;36709;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA;ALCALDÍA; ;974,3;PÚBLICO;1311710170;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_general_buen_estado;No_hay;No_hay;No_hay;Hay_general_buen_estado;No_hay;No_hay;Hay_general_estado_regular;Bueno;No;Estrato_alto_arbol_más_5m;Bueno;12-02-2019;100,00;25,00;60,00;80,00;81,67;66,58;RANGO INTERMEDIO;;;;;;;
5190;36710;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA; ; ;1.800,1;PÚBLICO;1311710171;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;No_hay;No_hay;No_hay;No_hay;Hay_general_estado_regular;No_hay;No_hay;No_hay;Bueno;No;Estrato_medio_alto_Arbusto_alto_arbol_bajo_1_5m_a_5m,Estrato_alto_arbol_más_5m;Regular;12-02-2019;80,00;50,00;47,50;50,00;60,00;58,88;RANGO INTERMEDIO;;;;;;;
5191;36711;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA; ; ;1.187,2;PÚBLICO;1311710172;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;No_hay;Hay_general_buen_estado;No_hay;No_hay;Hay_mayoria_mal_estado;No_hay;No_hay;No_hay;Bueno;No;Estrato_alto_arbol_más_5m;Regular;12-02-2019;77,88;25,00;60,00;50,00;61,67;55,55;RANGO INFERIOR;;;;;;;
5192;36712;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA; ; ;1.397,0;PÚBLICO;1311710173;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;Malo;No;Estrato_alto_arbol_más_5m;Regular;13-02-2019;42,00;25,00;47,50;50,00;20,00;35,13;RANGO INFERIOR;;;;;;;
5193;36713;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA; ; ;890,7;PÚBLICO;1311710174;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;Hay_general_estado_regular;Bueno;No;Estrato_alto_arbol_más_5m;Regular;13-02-2019;82,00;25,00;47,50;80,00;20,00;46,63;RANGO INFERIOR;;;;;;;
5194;36715;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA; ; ;922,5;PÚBLICO;1311710176;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Con_cierre_perim_gratuito;0;0;Hay_mayoria_mal_estado;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;Hay_general_buen_estado;Bueno;No;Estrato_medio_alto_Arbusto_alto_arbol_bajo_1_5m_a_5m;Malo;13-02-2019;60,25;25,00;0,00;100,00;40,00;34,31;RANGO INFERIOR;;;;;;;
5195;36716;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA; ; ;1.013,7;PÚBLICO;1311710177;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;Hay_general_buen_estado;Bueno;Si;Estrato_medio_alto_Arbusto_alto_arbol_bajo_1_5m_a_5m,Estrato_alto_arbol_más_5m;Bueno;13-02-2019;100,00;50,00;60,00;50,00;20,00;59,00;RANGO INTERMEDIO;;;;;;;
5196;36717;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA; ; ;803,4;PÚBLICO;1311710178;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;Hay_general_buen_estado;Bueno;No;Estrato_alto_arbol_más_5m;Bueno;13-02-2019;100,00;25,00;47,50;100,00;20,00;52,13;RANGO INFERIOR;;;;;;;
5197;36718;13117;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;131171;LO PRADO;PLAZA; ; ;630,8;PÚBLICO;1311710179;RA O FI; ;COMUNAL;Area_Verde_Habilitada;Sin_cierre_perimetral;0;0;Hay_mayoria_mal_estado;No_hay;No_hay;No_hay;No_hay;No_hay;No_hay;Hay_general_estado_regular;Regular;No;Estrato_alto_arbol_más_5m;Bueno;13-02-2019;76,50;25,00;47,50;80,00;60,00;53,25;RANGO INFERIOR;;;;;;;
